Freq.	Is(M1)
6.62569551258511e+004	-1.38191517220803e+001
6.67178086938348e+004	-1.37589600502840e+001
6.71818677518793e+004	-1.36987684619048e+001
6.76491545959314e+004	-1.36385769597112e+001
6.81196916770181e+004	-1.35783855464884e+001
6.85935016023259e+004	-1.35181942250387e+001
6.90706071362865e+004	-1.34580029981818e+001
6.95510312016709e+004	-1.33978118687558e+001
7.00347968806905e+004	-1.33376208396174e+001
7.05219274161063e+004	-1.32774299136427e+001
7.10124462123453e+004	-1.32172390937272e+001
7.15063768366253e+004	-1.31570483827873e+001
7.20037430200871e+004	-1.30968577837599e+001
7.25045686589344e+004	-1.30366672996036e+001
7.30088778155825e+004	-1.29764769332990e+001
7.35166947198136e+004	-1.29162866878493e+001
7.40280437699418e+004	-1.28560965662809e+001
7.45429495339846e+004	-1.27959065716441e+001
7.50614367508437e+004	-1.27357167070133e+001
7.55835303314934e+004	-1.26755269754881e+001
7.61092553601777e+004	-1.26153373801936e+001
7.66386370956150e+004	-1.25551479242809e+001
7.71717009722122e+004	-1.24949586109282e+001
7.77084726012866e+004	-1.24347694433406e+001
7.82489777722960e+004	-1.23745804247515e+001
7.87932424540783e+004	-1.23143915584229e+001
7.93412927960988e+004	-1.22542028476459e+001
7.98931551297069e+004	-1.21940142957415e+001
8.04488559694008e+004	-1.21338259060612e+001
8.10084220141017e+004	-1.20736376819876e+001
8.15718801484366e+004	-1.20134496269352e+001
8.21392574440297e+004	-1.19532617443507e+001
8.27105811608034e+004	-1.18930740377142e+001
8.32858787482877e+004	-1.18328865105394e+001
8.38651778469392e+004	-1.17726991663745e+001
8.44485062894692e+004	-1.17125120088028e+001
8.50358921021808e+004	-1.16523250414433e+001
8.56273635063152e+004	-1.15921382679517e+001
8.62229489194083e+004	-1.15319516920208e+001
8.68226769566551e+004	-1.14717653173813e+001
8.74265764322855e+004	-1.14115791478026e+001
8.80346763609478e+004	-1.13513931870935e+001
8.86470059591034e+004	-1.12912074391027e+001
8.92635946464302e+004	-1.12310219077198e+001
8.98844720472361e+004	-1.11708365968760e+001
9.05096679918824e+004	-1.11106515105448e+001
9.11392125182170e+004	-1.10504666527428e+001
9.17731358730174e+004	-1.09902820275304e+001
9.24114685134442e+004	-1.09300976390128e+001
9.30542411085044e+004	-1.08699134913403e+001
9.37014845405246e+004	-1.08097295887097e+001
9.43532299066351e+004	-1.07495459353647e+001
9.50095085202638e+004	-1.06893625355968e+001
9.56703519126407e+004	-1.06291793937462e+001
9.63357918343130e+004	-1.05689965142027e+001
9.70058602566702e+004	-1.05088139014061e+001
9.76805893734805e+004	-1.04486315598477e+001
9.83600116024376e+004	-1.03884494940707e+001
9.90441595867178e+004	-1.03282677086712e+001
9.97330661965489e+004	-1.02680862082992e+001
1.00000000000000e+005	-1.02448791568092e+001
