rload	V(OUT)*I(R3)	V(out)	I(R3)
Step Information: Ifail=1  (Run: 1/4)
1.318256738556416e-018	1.066499e-016	1.185715e-017	8.994566e+000
1.380384264602894e-018	1.116761e-016	1.241596e-017	8.994566e+000
1.445439770745937e-018	1.169393e-016	1.300110e-017	8.994566e+000
1.513561248436219e-018	1.224505e-016	1.361383e-017	8.994566e+000
1.584893192461124e-018	1.282214e-016	1.425543e-017	8.994566e+000
1.659586907437572e-018	1.342643e-016	1.492726e-017	8.994566e+000
1.737800828749388e-018	1.405919e-016	1.563076e-017	8.994566e+000
1.819700858609997e-018	1.472178e-016	1.636742e-017	8.994566e+000
1.905460717963261e-018	1.541560e-016	1.713879e-017	8.994566e+000
1.995262314968894e-018	1.614211e-016	1.794652e-017	8.994566e+000
2.089296130854055e-018	1.690287e-016	1.879231e-017	8.994566e+000
2.187761623949569e-018	1.769948e-016	1.967797e-017	8.994566e+000
2.290867652767790e-018	1.853363e-016	2.060536e-017	8.994566e+000
2.398832919019509e-018	1.940709e-016	2.157646e-017	8.994566e+000
2.511886431509600e-018	2.032172e-016	2.259333e-017	8.994566e+000
2.630267991895403e-018	2.127945e-016	2.365812e-017	8.994566e+000
2.754228703338188e-018	2.228232e-016	2.477309e-017	8.994566e+000
2.884031503126629e-018	2.333245e-016	2.594061e-017	8.994566e+000
3.019951720402040e-018	2.443208e-016	2.716315e-017	8.994566e+000
3.162277660168405e-018	2.558353e-016	2.844331e-017	8.994566e+000
3.311311214825938e-018	2.678924e-016	2.978381e-017	8.994566e+000
3.467368504525345e-018	2.805178e-016	3.118747e-017	8.994566e+000
3.630780547701043e-018	2.937382e-016	3.265729e-017	8.994566e+000
3.801893963205643e-018	3.075816e-016	3.419638e-017	8.994566e+000
3.981071705535006e-018	3.220775e-016	3.580801e-017	8.994566e+000
4.168693834703389e-018	3.372566e-016	3.749559e-017	8.994566e+000
4.365158322401697e-018	3.531510e-016	3.926270e-017	8.994566e+000
4.570881896148790e-018	3.697945e-016	4.111310e-017	8.994566e+000
4.786300923226425e-018	3.872223e-016	4.305070e-017	8.994566e+000
5.011872336272767e-018	4.054716e-016	4.507961e-017	8.994566e+000
5.248074602497773e-018	4.245808e-016	4.720415e-017	8.994566e+000
5.495408738576295e-018	4.445907e-016	4.942881e-017	8.994566e+000
5.754399373371622e-018	4.655436e-016	5.175832e-017	8.994566e+000
6.025595860743633e-018	4.874841e-016	5.419762e-017	8.994566e+000
6.309573444801991e-018	5.104584e-016	5.675187e-017	8.994566e+000
6.606934480076022e-018	5.345156e-016	5.942651e-017	8.994566e+000
6.918309709189430e-018	5.597066e-016	6.222719e-017	8.994566e+000
7.244359600749970e-018	5.860847e-016	6.515987e-017	8.994566e+000
7.585775750291912e-018	6.137061e-016	6.823076e-017	8.994566e+000
7.943282347242893e-018	6.426291e-016	7.144638e-017	8.994566e+000
8.317637711026792e-018	6.729153e-016	7.481354e-017	8.994566e+000
8.709635899560892e-018	7.046288e-016	7.833939e-017	8.994566e+000
9.120108393559187e-018	7.378370e-016	8.203142e-017	8.994566e+000
9.549925860214455e-018	7.726101e-016	8.589743e-017	8.994566e+000
1.000000000000010e-017	8.090221e-016	8.994565e-017	8.994566e+000
1.047128548050910e-017	8.471502e-016	9.418466e-017	8.994566e+000
1.096478196143196e-017	8.870751e-016	9.862345e-017	8.994566e+000
1.148153621496895e-017	9.288817e-016	1.032714e-016	8.994566e+000
1.202264434617425e-017	9.726585e-016	1.081385e-016	8.994566e+000
1.258925411794180e-017	1.018499e-015	1.132349e-016	8.994566e+000
1.318256738556421e-017	1.066499e-015	1.185715e-016	8.994566e+000
1.380384264602900e-017	1.116761e-015	1.241596e-016	8.994566e+000
1.445439770745943e-017	1.169393e-015	1.300110e-016	8.994566e+000
1.513561248436225e-017	1.224505e-015	1.361383e-016	8.994566e+000
1.584893192461131e-017	1.282214e-015	1.425543e-016	8.994566e+000
1.659586907437579e-017	1.342643e-015	1.492726e-016	8.994566e+000
1.737800828749395e-017	1.405919e-015	1.563076e-016	8.994566e+000
1.819700858610004e-017	1.472178e-015	1.636742e-016	8.994566e+000
1.905460717963269e-017	1.541560e-015	1.713879e-016	8.994566e+000
1.995262314968902e-017	1.614211e-015	1.794652e-016	8.994566e+000
2.089296130854063e-017	1.690287e-015	1.879231e-016	8.994566e+000
2.187761623949578e-017	1.769948e-015	1.967797e-016	8.994566e+000
2.290867652767799e-017	1.853363e-015	2.060536e-016	8.994566e+000
2.398832919019518e-017	1.940709e-015	2.157646e-016	8.994566e+000
2.511886431509609e-017	2.032172e-015	2.259333e-016	8.994566e+000
2.630267991895413e-017	2.127945e-015	2.365812e-016	8.994566e+000
2.754228703338199e-017	2.228232e-015	2.477309e-016	8.994566e+000
2.884031503126640e-017	2.333245e-015	2.594061e-016	8.994566e+000
3.019951720402052e-017	2.443208e-015	2.716315e-016	8.994566e+000
3.162277660168417e-017	2.558353e-015	2.844331e-016	8.994566e+000
3.311311214825951e-017	2.678924e-015	2.978381e-016	8.994566e+000
3.467368504525359e-017	2.805178e-015	3.118747e-016	8.994566e+000
3.630780547701058e-017	2.937382e-015	3.265729e-016	8.994566e+000
3.801893963205659e-017	3.075816e-015	3.419639e-016	8.994566e+000
3.981071705535023e-017	3.220775e-015	3.580801e-016	8.994566e+000
4.168693834703407e-017	3.372565e-015	3.749559e-016	8.994566e+000
4.365158322401715e-017	3.531510e-015	3.926270e-016	8.994566e+000
4.570881896148809e-017	3.697945e-015	4.111310e-016	8.994566e+000
4.786300923226445e-017	3.872223e-015	4.305070e-016	8.994566e+000
5.011872336272787e-017	4.054715e-015	4.507961e-016	8.994566e+000
5.248074602497794e-017	4.245808e-015	4.720415e-016	8.994566e+000
5.495408738576317e-017	4.445907e-015	4.942881e-016	8.994566e+000
5.754399373371645e-017	4.655437e-015	5.175832e-016	8.994566e+000
6.025595860743657e-017	4.874840e-015	5.419761e-016	8.994566e+000
6.309573444802017e-017	5.104585e-015	5.675187e-016	8.994566e+000
6.606934480076048e-017	5.345156e-015	5.942650e-016	8.994566e+000
6.918309709189458e-017	5.597066e-015	6.222719e-016	8.994566e+000
7.244359600749999e-017	5.860847e-015	6.515987e-016	8.994566e+000
7.585775750291941e-017	6.137061e-015	6.823076e-016	8.994566e+000
7.943282347242925e-017	6.426291e-015	7.144637e-016	8.994566e+000
8.317637711026825e-017	6.729153e-015	7.481354e-016	8.994566e+000
8.709635899560927e-017	7.046288e-015	7.833939e-016	8.994566e+000
9.120108393559225e-017	7.378370e-015	8.203141e-016	8.994566e+000
9.549925860214493e-017	7.726102e-015	8.589744e-016	8.994566e+000
1.000000000000014e-016	8.090221e-015	8.994566e-016	8.994566e+000
1.047128548050914e-016	8.471502e-015	9.418466e-016	8.994566e+000
1.096478196143201e-016	8.870752e-015	9.862346e-016	8.994566e+000
1.148153621496899e-016	9.288817e-015	1.032714e-015	8.994566e+000
1.202264434617430e-016	9.726585e-015	1.081385e-015	8.994566e+000
1.258925411794186e-016	1.018498e-014	1.132349e-015	8.994566e+000
1.318256738556427e-016	1.066499e-014	1.185715e-015	8.994566e+000
1.380384264602905e-016	1.116761e-014	1.241596e-015	8.994566e+000
1.445439770745949e-016	1.169393e-014	1.300110e-015	8.994566e+000
1.513561248436231e-016	1.224505e-014	1.361383e-015	8.994566e+000
1.584893192461137e-016	1.282214e-014	1.425543e-015	8.994566e+000
1.659586907437586e-016	1.342643e-014	1.492726e-015	8.994566e+000
1.737800828749402e-016	1.405919e-014	1.563076e-015	8.994566e+000
1.819700858610011e-016	1.472178e-014	1.636742e-015	8.994566e+000
1.905460717963276e-016	1.541560e-014	1.713879e-015	8.994566e+000
1.995262314968910e-016	1.614211e-014	1.794652e-015	8.994566e+000
2.089296130854071e-016	1.690287e-014	1.879231e-015	8.994566e+000
2.187761623949586e-016	1.769947e-014	1.967796e-015	8.994566e+000
2.290867652767808e-016	1.853363e-014	2.060536e-015	8.994566e+000
2.398832919019527e-016	1.940709e-014	2.157646e-015	8.994566e+000
2.511886431509619e-016	2.032172e-014	2.259333e-015	8.994566e+000
2.630267991895423e-016	2.127945e-014	2.365812e-015	8.994566e+000
2.754228703338210e-016	2.228232e-014	2.477309e-015	8.994566e+000
2.884031503126652e-016	2.333245e-014	2.594061e-015	8.994566e+000
3.019951720402064e-016	2.443208e-014	2.716315e-015	8.994566e+000
3.162277660168430e-016	2.558353e-014	2.844331e-015	8.994566e+000
3.311311214825964e-016	2.678924e-014	2.978381e-015	8.994566e+000
3.467368504525372e-016	2.805178e-014	3.118747e-015	8.994566e+000
3.630780547701072e-016	2.937382e-014	3.265729e-015	8.994566e+000
3.801893963205674e-016	3.075816e-014	3.419638e-015	8.994566e+000
3.981071705535038e-016	3.220775e-014	3.580801e-015	8.994566e+000
4.168693834703422e-016	3.372566e-014	3.749559e-015	8.994566e+000
4.365158322401731e-016	3.531510e-014	3.926270e-015	8.994566e+000
4.570881896148826e-016	3.697945e-014	4.111310e-015	8.994566e+000
4.786300923226463e-016	3.872224e-014	4.305070e-015	8.994566e+000
5.011872336272806e-016	4.054716e-014	4.507961e-015	8.994566e+000
5.248074602497814e-016	4.245808e-014	4.720415e-015	8.994566e+000
5.495408738576338e-016	4.445907e-014	4.942882e-015	8.994566e+000
5.754399373371666e-016	4.655436e-014	5.175832e-015	8.994566e+000
6.025595860743680e-016	4.874841e-014	5.419762e-015	8.994566e+000
6.309573444802040e-016	5.104585e-014	5.675187e-015	8.994566e+000
6.606934480076073e-016	5.345156e-014	5.942651e-015	8.994566e+000
6.918309709189484e-016	5.597066e-014	6.222719e-015	8.994566e+000
7.244359600750026e-016	5.860847e-014	6.515987e-015	8.994566e+000
7.585775750291969e-016	6.137060e-014	6.823076e-015	8.994566e+000
7.943282347242952e-016	6.426291e-014	7.144637e-015	8.994566e+000
8.317637711026855e-016	6.729153e-014	7.481354e-015	8.994566e+000
8.709635899560959e-016	7.046288e-014	7.833939e-015	8.994566e+000
9.120108393559257e-016	7.378370e-014	8.203141e-015	8.994566e+000
9.549925860214527e-016	7.726101e-014	8.589743e-015	8.994566e+000
1.000000000000018e-015	8.090222e-014	8.994566e-015	8.994566e+000
1.047128548050918e-015	8.471502e-014	9.418467e-015	8.994566e+000
1.096478196143205e-015	8.870751e-014	9.862345e-015	8.994566e+000
1.148153621496903e-015	9.288817e-014	1.032714e-014	8.994566e+000
1.202264434617435e-015	9.726585e-014	1.081385e-014	8.994566e+000
1.258925411794190e-015	1.018499e-013	1.132349e-014	8.994566e+000
1.318256738556431e-015	1.066499e-013	1.185715e-014	8.994566e+000
1.380384264602910e-015	1.116761e-013	1.241596e-014	8.994566e+000
1.445439770745954e-015	1.169393e-013	1.300110e-014	8.994566e+000
1.513561248436236e-015	1.224505e-013	1.361383e-014	8.994566e+000
1.584893192461143e-015	1.282214e-013	1.425543e-014	8.994566e+000
1.659586907437591e-015	1.342643e-013	1.492726e-014	8.994566e+000
1.737800828749408e-015	1.405919e-013	1.563076e-014	8.994566e+000
1.819700858610017e-015	1.472178e-013	1.636742e-014	8.994566e+000
1.905460717963283e-015	1.541560e-013	1.713879e-014	8.994566e+000
1.995262314968917e-015	1.614211e-013	1.794652e-014	8.994566e+000
2.089296130854079e-015	1.690287e-013	1.879231e-014	8.994566e+000
2.187761623949594e-015	1.769948e-013	1.967797e-014	8.994566e+000
2.290867652767817e-015	1.853363e-013	2.060536e-014	8.994566e+000
2.398832919019537e-015	1.940709e-013	2.157646e-014	8.994566e+000
2.511886431509628e-015	2.032172e-013	2.259333e-014	8.994566e+000
2.630267991895432e-015	2.127945e-013	2.365812e-014	8.994566e+000
2.754228703338220e-015	2.228232e-013	2.477309e-014	8.994566e+000
2.884031503126662e-015	2.333245e-013	2.594061e-014	8.994566e+000
3.019951720402075e-015	2.443208e-013	2.716315e-014	8.994566e+000
3.162277660168441e-015	2.558352e-013	2.844331e-014	8.994566e+000
3.311311214825976e-015	2.678924e-013	2.978381e-014	8.994566e+000
3.467368504525385e-015	2.805178e-013	3.118747e-014	8.994566e+000
3.630780547701085e-015	2.937382e-013	3.265729e-014	8.994566e+000
3.801893963205687e-015	3.075816e-013	3.419638e-014	8.994566e+000
3.981071705535052e-015	3.220775e-013	3.580801e-014	8.994566e+000
4.168693834703437e-015	3.372566e-013	3.749559e-014	8.994566e+000
4.365158322401747e-015	3.531510e-013	3.926270e-014	8.994566e+000
4.570881896148841e-015	3.697944e-013	4.111310e-014	8.994566e+000
4.786300923226479e-015	3.872223e-013	4.305070e-014	8.994566e+000
5.011872336272823e-015	4.054716e-013	4.507962e-014	8.994566e+000
5.248074602497832e-015	4.245808e-013	4.720415e-014	8.994566e+000
5.495408738576357e-015	4.445907e-013	4.942881e-014	8.994566e+000
5.754399373371687e-015	4.655436e-013	5.175832e-014	8.994566e+000
6.025595860743701e-015	4.874840e-013	5.419762e-014	8.994566e+000
6.309573444802062e-015	5.104585e-013	5.675187e-014	8.994566e+000
6.606934480076096e-015	5.345156e-013	5.942650e-014	8.994566e+000
6.918309709189508e-015	5.597065e-013	6.222719e-014	8.994566e+000
7.244359600750051e-015	5.860847e-013	6.515987e-014	8.994566e+000
7.585775750291996e-015	6.137061e-013	6.823076e-014	8.994566e+000
7.943282347242981e-015	6.426291e-013	7.144638e-014	8.994566e+000
8.317637711026884e-015	6.729153e-013	7.481353e-014	8.994566e+000
8.709635899560990e-015	7.046288e-013	7.833939e-014	8.994566e+000
9.120108393559291e-015	7.378370e-013	8.203141e-014	8.994566e+000
9.549925860214562e-015	7.726101e-013	8.589743e-014	8.994566e+000
1.000000000000021e-014	8.090221e-013	8.994566e-014	8.994566e+000
1.047128548050922e-014	8.471502e-013	9.418466e-014	8.994566e+000
1.096478196143209e-014	8.870751e-013	9.862345e-014	8.994566e+000
1.148153621496908e-014	9.288817e-013	1.032714e-013	8.994566e+000
1.202264434617439e-014	9.726585e-013	1.081385e-013	8.994566e+000
1.258925411794195e-014	1.018499e-012	1.132349e-013	8.994566e+000
1.318256738556436e-014	1.066499e-012	1.185715e-013	8.994566e+000
1.380384264602915e-014	1.116761e-012	1.241596e-013	8.994566e+000
1.445439770745959e-014	1.169393e-012	1.300110e-013	8.994566e+000
1.513561248436242e-014	1.224504e-012	1.361383e-013	8.994566e+000
1.584893192461149e-014	1.282214e-012	1.425543e-013	8.994566e+000
1.659586907437598e-014	1.342643e-012	1.492726e-013	8.994566e+000
1.737800828749414e-014	1.405919e-012	1.563076e-013	8.994566e+000
1.819700858610024e-014	1.472178e-012	1.636742e-013	8.994566e+000
1.905460717963290e-014	1.541560e-012	1.713879e-013	8.994566e+000
1.995262314968925e-014	1.614211e-012	1.794652e-013	8.994566e+000
2.089296130854087e-014	1.690287e-012	1.879231e-013	8.994566e+000
2.187761623949603e-014	1.769948e-012	1.967797e-013	8.994566e+000
2.290867652767826e-014	1.853363e-012	2.060536e-013	8.994566e+000
2.398832919019546e-014	1.940709e-012	2.157646e-013	8.994566e+000
2.511886431509638e-014	2.032172e-012	2.259333e-013	8.994566e+000
2.630267991895443e-014	2.127945e-012	2.365812e-013	8.994566e+000
2.754228703338230e-014	2.228232e-012	2.477309e-013	8.994566e+000
2.884031503126673e-014	2.333245e-012	2.594061e-013	8.994566e+000
3.019951720402087e-014	2.443208e-012	2.716315e-013	8.994566e+000
3.162277660168453e-014	2.558353e-012	2.844331e-013	8.994566e+000
3.311311214825989e-014	2.678924e-012	2.978381e-013	8.994566e+000
3.467368504525398e-014	2.805178e-012	3.118747e-013	8.994566e+000
3.630780547701100e-014	2.937382e-012	3.265729e-013	8.994566e+000
3.801893963205702e-014	3.075816e-012	3.419638e-013	8.994566e+000
3.981071705535067e-014	3.220775e-012	3.580801e-013	8.994566e+000
4.168693834703453e-014	3.372566e-012	3.749559e-013	8.994566e+000
4.365158322401764e-014	3.531510e-012	3.926270e-013	8.994566e+000
4.570881896148860e-014	3.697945e-012	4.111310e-013	8.994566e+000
4.786300923226498e-014	3.872223e-012	4.305070e-013	8.994566e+000
5.011872336272844e-014	4.054716e-012	4.507961e-013	8.994566e+000
5.248074602497853e-014	4.245809e-012	4.720415e-013	8.994566e+000
5.495408738576379e-014	4.445907e-012	4.942881e-013	8.994566e+000
5.754399373371709e-014	4.655436e-012	5.175832e-013	8.994566e+000
6.025595860743724e-014	4.874841e-012	5.419762e-013	8.994566e+000
6.309573444802087e-014	5.104585e-012	5.675187e-013	8.994566e+000
6.606934480076123e-014	5.345156e-012	5.942650e-013	8.994566e+000
6.918309709189536e-014	5.597066e-012	6.222719e-013	8.994566e+000
7.244359600750081e-014	5.860847e-012	6.515987e-013	8.994566e+000
7.585775750292027e-014	6.137060e-012	6.823076e-013	8.994566e+000
7.943282347243014e-014	6.426291e-012	7.144638e-013	8.994566e+000
8.317637711026919e-014	6.729153e-012	7.481354e-013	8.994566e+000
8.709635899561026e-014	7.046288e-012	7.833939e-013	8.994566e+000
9.120108393559328e-014	7.378370e-012	8.203141e-013	8.994566e+000
9.549925860214602e-014	7.726101e-012	8.589743e-013	8.994566e+000
1.000000000000025e-013	8.090221e-012	8.994566e-013	8.994566e+000
1.047128548050926e-013	8.471502e-012	9.418466e-013	8.994566e+000
1.096478196143213e-013	8.870752e-012	9.862345e-013	8.994566e+000
1.148153621496912e-013	9.288817e-012	1.032714e-012	8.994566e+000
1.202264434617444e-013	9.726586e-012	1.081385e-012	8.994566e+000
1.258925411794200e-013	1.018498e-011	1.132349e-012	8.994566e+000
1.318256738556441e-013	1.066499e-011	1.185715e-012	8.994566e+000
1.380384264602921e-013	1.116761e-011	1.241596e-012	8.994566e+000
1.445439770745965e-013	1.169393e-011	1.300110e-012	8.994566e+000
1.513561248436248e-013	1.224505e-011	1.361383e-012	8.994566e+000
1.584893192461155e-013	1.282214e-011	1.425543e-012	8.994566e+000
1.659586907437604e-013	1.342643e-011	1.492726e-012	8.994566e+000
1.737800828749421e-013	1.405919e-011	1.563076e-012	8.994566e+000
1.819700858610031e-013	1.472178e-011	1.636742e-012	8.994566e+000
1.905460717963298e-013	1.541560e-011	1.713879e-012	8.994566e+000
1.995262314968933e-013	1.614211e-011	1.794652e-012	8.994566e+000
2.089296130854095e-013	1.690287e-011	1.879231e-012	8.994566e+000
2.187761623949611e-013	1.769948e-011	1.967797e-012	8.994566e+000
2.290867652767834e-013	1.853363e-011	2.060536e-012	8.994566e+000
2.398832919019554e-013	1.940709e-011	2.157646e-012	8.994566e+000
2.511886431509647e-013	2.032172e-011	2.259333e-012	8.994566e+000
2.630267991895452e-013	2.127945e-011	2.365812e-012	8.994566e+000
2.754228703338240e-013	2.228232e-011	2.477309e-012	8.994566e+000
2.884031503126683e-013	2.333245e-011	2.594061e-012	8.994566e+000
3.019951720402098e-013	2.443208e-011	2.716315e-012	8.994566e+000
3.162277660168465e-013	2.558353e-011	2.844331e-012	8.994566e+000
3.311311214826001e-013	2.678924e-011	2.978381e-012	8.994566e+000
3.467368504525411e-013	2.805178e-011	3.118747e-012	8.994566e+000
3.630780547701112e-013	2.937382e-011	3.265729e-012	8.994566e+000
3.801893963205716e-013	3.075816e-011	3.419638e-012	8.994566e+000
3.981071705535081e-013	3.220775e-011	3.580801e-012	8.994566e+000
4.168693834703468e-013	3.372565e-011	3.749559e-012	8.994566e+000
4.365158322401779e-013	3.531510e-011	3.926270e-012	8.994566e+000
4.570881896148876e-013	3.697945e-011	4.111310e-012	8.994566e+000
4.786300923226515e-013	3.872223e-011	4.305070e-012	8.994566e+000
5.011872336272861e-013	4.054716e-011	4.507961e-012	8.994566e+000
5.248074602497871e-013	4.245808e-011	4.720415e-012	8.994566e+000
5.495408738576398e-013	4.445907e-011	4.942882e-012	8.994566e+000
5.754399373371730e-013	4.655437e-011	5.175832e-012	8.994566e+000
6.025595860743747e-013	4.874841e-011	5.419762e-012	8.994566e+000
6.309573444802110e-013	5.104585e-011	5.675187e-012	8.994566e+000
