time	powerLoad	powerMOS	V(measure)	I(load)	Id(MOS)	I(PVModule)
3.570180872026525e-004	3.676591e-005	4.262521e-001	6.063490e-002	6.063490e-004	7.029815e+000	7.030421e+000
3.571874374412657e-004	4.227801e-005	4.617268e-001	6.502154e-002	6.502154e-004	7.101136e+000	7.101788e+000
3.573505140543576e-004	4.753745e-005	4.880562e-001	6.894740e-002	6.894741e-004	7.078673e+000	7.079365e+000
3.575173314321786e-004	5.272980e-005	5.059089e-001	7.261529e-002	7.261529e-004	6.966976e+000	6.967706e+000
3.577157853090536e-004	5.864969e-005	5.156289e-001	7.658308e-002	7.658309e-004	6.732935e+000	6.733706e+000
3.579579055533270e-004	6.599281e-005	5.154153e-001	8.123596e-002	8.123596e-004	6.344669e+000	6.345487e+000
3.582412690806386e-004	7.707235e-005	5.117727e-001	8.779086e-002	8.779086e-004	5.829453e+000	5.830459e+000
3.585887263693780e-004	1.007875e-004	5.248190e-001	1.003930e-001	1.003930e-003	5.227645e+000	5.229462e+000
3.588365159493376e-004	1.366562e-004	5.717355e-001	1.169000e-001	1.169000e-003	4.890807e+000	4.893907e+000
3.590219670639597e-004	1.981425e-004	6.670777e-001	1.407631e-001	1.407631e-003	4.739010e+000	4.742420e+000
3.591892637179961e-004	3.646119e-004	8.967707e-001	1.909481e-001	1.909481e-003	4.696410e+000	4.699126e+000
3.593646481217665e-004	4.496344e+000	9.348739e+001	2.120458e+001	2.120458e-001	4.408829e+000	4.620880e+000
3.594627203932852e-004	3.573406e+001	2.210122e+002	5.977798e+001	5.977798e-001	3.697218e+000	4.295000e+000
3.595557842154534e-004	9.296079e+001	2.531311e+002	9.641618e+001	9.641618e-001	2.625401e+000	3.589562e+000
3.596326209921768e-004	1.088300e+002	1.879383e+002	1.043216e+002	1.043216e+000	1.801528e+000	2.844744e+000
3.597078614631519e-004	9.820096e+001	1.144779e+002	9.909640e+001	9.909640e-001	1.155217e+000	2.146180e+000
3.597890818826542e-004	8.071588e+001	5.651955e+001	8.984202e+001	8.984202e-001	6.290992e-001	1.527506e+000
3.598790589063436e-004	6.169930e+001	1.753133e+001	7.854890e+001	7.854890e-001	2.231899e-001	1.008652e+000
3.599335699774745e-004	5.059594e+001	5.785009e+000	7.113083e+001	7.113082e-001	8.132914e-002	7.926196e-001
3.600000000000000e-004	3.743372e+001	3.743983e-009	6.118310e+001	6.118310e-001	6.119310e-011	6.118293e-001
3.600199290067577e-004	3.391159e+001	3.391741e-009	5.823366e+001	5.823365e-001	5.824366e-011	5.823358e-001
3.600465010157679e-004	3.053072e+001	3.053625e-009	5.525461e+001	5.525461e-001	5.526461e-011	5.525454e-001
3.600996450337884e-004	2.633108e+001	2.633621e-009	5.131382e+001	5.131382e-001	5.132382e-011	5.131370e-001
3.601741317785321e-004	2.329531e+001	2.330013e-009	4.826521e+001	4.826521e-001	4.827521e-011	4.826517e-001
3.602507962989333e-004	2.196842e+001	2.197310e-009	4.687048e+001	4.687048e-001	4.688048e-011	4.687047e-001
3.603471784159973e-004	2.138570e+001	2.139032e-009	4.624467e+001	4.624467e-001	4.625468e-011	4.624467e-001
3.604689755196502e-004	2.116685e+001	2.117145e-009	4.600744e+001	4.600744e-001	4.601744e-011	4.600744e-001
4.000000000000000e-004	2.109116e+001	2.109575e-009	4.592511e+001	4.592511e-001	4.592948e-011	4.592511e-001
4.000437940465328e-004	1.829137e+001	2.143840e+000	4.276841e+001	4.276841e-001	5.012672e-002	4.778108e-001
4.001313821395983e-004	9.520948e+000	8.233597e+000	3.085603e+001	3.085603e-001	2.668391e-001	5.753992e-001
4.002034926346900e-004	3.022890e+000	1.003712e+001	1.738646e+001	1.738646e-001	5.772951e-001	7.511592e-001
4.002802354807169e-004	2.588169e-001	5.114766e+000	5.087405e+000	5.087405e-002	1.005378e+000	1.056386e+000
4.003592931802876e-004	1.646110e-003	5.840020e-001	4.057229e-001	4.057229e-003	1.439411e+000	1.443743e+000
4.004548684017928e-004	1.988099e-004	2.726470e-001	1.410000e-001	1.410000e-003	1.933667e+000	1.935316e+000
4.005543049452373e-004	1.889018e-004	3.355560e-001	1.374415e-001	1.374415e-003	2.441445e+000	2.443055e+000
4.007531780321265e-004	1.793047e-004	4.598829e-001	1.339047e-001	1.339047e-003	3.434404e+000	3.435966e+000
4.011509242059048e-004	1.656880e-004	6.877403e-001	1.287199e-001	1.287199e-003	5.342923e+000	5.344191e+000
4.014192144236160e-004	1.557219e-004	8.139140e-001	1.247886e-001	1.247886e-003	6.522345e+000	6.523548e+000
4.016812221005847e-004	1.418225e-004	8.882144e-001	1.190893e-001	1.190893e-003	7.458392e+000	7.459572e+000
4.019974256957847e-004	1.192432e-004	8.994281e-001	1.091985e-001	1.091985e-003	8.236632e+000	8.237761e+000
4.021838713364922e-004	1.032496e-004	8.585516e-001	1.016118e-001	1.016118e-003	8.449328e+000	8.450410e+000
4.023475429843411e-004	8.777161e-005	7.885356e-001	9.368651e-002	9.368650e-004	8.416747e+000	8.417734e+000
4.025169912108438e-004	7.169272e-005	6.931010e-001	8.467155e-002	8.467155e-004	8.185760e+000	8.186628e+000
4.027176405131757e-004	5.404429e-005	5.655012e-001	7.351482e-002	7.351482e-004	7.692343e+000	7.693088e+000
4.029631325540895e-004	3.609033e-005	4.123529e-001	6.007523e-002	6.007522e-004	6.863943e+000	6.864560e+000
4.032485774873826e-004	2.121008e-005	2.656812e-001	4.605441e-002	4.605440e-004	5.768854e+000	5.769449e+000
4.035996636683315e-004	1.056010e-005	1.469670e-001	3.249630e-002	3.249630e-004	4.522576e+000	4.523353e+000
4.039379523689270e-004	5.596128e-006	8.623540e-002	2.365614e-002	2.365614e-004	3.645371e+000	3.646155e+000
4.041360661001932e-004	4.349825e-006	7.085886e-002	2.085624e-002	2.085623e-004	3.397490e+000	3.397990e+000
4.043017966155599e-004	4.043719e-006	6.863373e-002	2.010900e-002	2.010900e-004	3.413085e+000	3.413369e+000
4.044713646749830e-004	4.218237e-006	7.451314e-002	2.053835e-002	2.053835e-004	3.628001e+000	3.628243e+000
4.046807967051891e-004	4.884380e-006	9.027329e-002	2.210063e-002	2.210063e-004	4.084647e+000	4.084883e+000
4.047531601309942e-004	5.237528e-006	9.826535e-002	2.288565e-002	2.288565e-004	4.293755e+000	4.293989e+000
4.048552731483898e-004	5.869611e-006	1.125243e-001	2.422728e-002	2.422728e-004	4.644528e+000	4.644768e+000
4.050000000000000e-004	6.893041e-006	1.359393e-001	2.625460e-002	2.625460e-004	5.177732e+000	5.177994e+000
4.051052408090195e-004	8.098735e-006	1.596583e-001	2.845828e-002	2.845828e-004	5.610259e+000	5.610532e+000
4.052104816180390e-004	9.329832e-006	1.838683e-001	3.054477e-002	3.054477e-004	6.019631e+000	6.019919e+000
4.053157224270585e-004	1.057166e-005	2.082804e-001	3.251409e-002	3.251409e-004	6.405849e+000	6.406154e+000
4.054209632360780e-004	1.181038e-005	2.326220e-001	3.436623e-002	3.436623e-004	6.768913e+000	6.769238e+000
4.055262040450974e-004	1.303296e-005	2.566369e-001	3.610119e-002	3.610119e-004	7.108821e+000	7.109170e+000
4.056314448541169e-004	1.422721e-005	2.800851e-001	3.771897e-002	3.771897e-004	7.425576e+000	7.425951e+000
4.057366856631364e-004	1.538175e-005	3.027428e-001	3.921958e-002	3.921958e-004	7.719175e+000	7.719581e+000
4.059506258574661e-004	1.706894e-005	3.358482e-001	4.131457e-002	4.131457e-004	8.129050e+000	8.129496e+000
4.061230695920930e-004	1.762369e-005	3.467294e-001	4.198058e-002	4.198058e-004	8.259282e+000	8.259734e+000
4.062876031460818e-004	1.738426e-005	3.420334e-001	4.169443e-002	4.169443e-004	8.203336e+000	8.203777e+000
4.064551623592491e-004	1.640193e-005	3.227632e-001	4.049929e-002	4.049929e-004	7.969601e+000	7.970032e+000
4.066659001660046e-004	1.438178e-005	2.831167e-001	3.792332e-002	3.792332e-004	7.465504e+000	7.465916e+000
4.069120471661412e-004	1.149629e-005	2.264451e-001	3.390618e-002	3.390618e-004	6.678578e+000	6.678950e+000
4.072080920410426e-004	8.151754e-006	1.606915e-001	2.855128e-002	2.855128e-004	5.628173e+000	5.628480e+000
4.075664787565183e-004	5.154233e-006	1.016947e-001	2.270294e-002	2.270293e-004	4.479363e+000	4.479629e+000
4.078738517111568e-004	3.665612e-006	7.236724e-002	1.914579e-002	1.914579e-004	3.779799e+000	3.780061e+000
4.080628768708670e-004	3.292753e-006	6.501720e-002	1.814594e-002	1.814594e-004	3.583015e+000	3.583252e+000
4.082277335840192e-004	3.340983e-006	6.596814e-002	1.827836e-002	1.827836e-004	3.609085e+000	3.609298e+000
4.083957843524073e-004	3.735318e-006	7.374185e-002	1.932697e-002	1.932697e-004	3.815489e+000	3.815705e+000
4.086102960001162e-004	4.734332e-006	9.342743e-002	2.175852e-002	2.175852e-004	4.293832e+000	4.294065e+000
4.088576702773372e-004	6.552245e-006	1.292230e-001	2.559735e-002	2.559735e-004	5.048294e+000	5.048555e+000
4.091494416834552e-004	9.427840e-006	1.857879e-001	3.070479e-002	3.070479e-004	6.050778e+000	6.051085e+000
4.095038313444866e-004	1.327713e-005	2.614235e-001	3.643779e-002	3.643779e-004	7.174515e+000	7.174880e+000
4.097935643126707e-004	1.592109e-005	3.133288e-001	3.990124e-002	3.990124e-004	7.852607e+000	7.853019e+000
4.099858054718439e-004	1.688428e-005	3.322272e-001	4.109049e-002	4.109049e-004	8.085258e+000	8.085695e+000
4.101509690663776e-004	1.694140e-005	3.333477e-001	4.115993e-002	4.115993e-004	8.098839e+000	8.099277e+000
4.103224357125065e-004	1.627715e-005	3.203165e-001	4.034496e-002	4.034496e-004	7.939444e+000	7.939870e+000
4.105053642942518e-004	1.487558e-005	2.928115e-001	3.856888e-002	3.856888e-004	7.591911e+000	7.592322e+000
4.107466600318786e-004	1.237633e-005	2.437364e-001	3.518000e-002	3.518000e-004	6.928266e+000	6.928648e+000
4.113513013834876e-004	6.343771e-006	1.251171e-001	2.518684e-002	2.518684e-004	4.967558e+000	4.967832e+000
4.116893931941489e-004	4.313610e-006	8.513803e-002	2.076923e-002	2.076923e-004	4.099238e+000	4.099493e+000
4.118982142674272e-004	3.668393e-006	7.242314e-002	1.915305e-002	1.915305e-004	3.781285e+000	3.781522e+000
4.120656943622050e-004	3.546553e-006	7.002135e-002	1.883229e-002	1.883229e-004	3.718153e+000	3.718371e+000
4.122427197310960e-004	3.768384e-006	7.439422e-002	1.941233e-002	1.941233e-004	3.832319e+000	3.832536e+000
4.124216909767460e-004	4.366837e-006	8.618796e-002	2.089698e-002	2.089698e-004	4.124422e+000	4.124632e+000
4.126651177612141e-004	5.770208e-006	1.138292e-001	2.402126e-002	2.402126e-004	4.738688e+000	4.738894e+000
4.132530959873021e-004	1.114717e-005	2.195822e-001	3.338737e-002	3.338737e-004	6.576804e+000	6.577125e+000
4.136640872436364e-004	1.496415e-005	2.945472e-001	3.868352e-002	3.868352e-004	7.614282e+000	7.614684e+000
